Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass,Age,SibSp,Parch,LogFare,Survived
0,1,1,0,0,0,2,-0.783288983,0,0,3.295836866,1
1,0,0,1,0,0,3,0.326619547,0,0,2.1690537,0
0,1,0,1,0,0,3,0.178631743,0,0,2.202764758,1
0,1,0,1,0,0,1,-0.117343865,0,0,3.316002536,1
0,1,0,0,1,0,3,-0.635301179,1,0,2.839078464,1
0,1,0,0,1,0,2,0.918570763,1,0,3.295836866,1
0,1,0,1,0,0,3,-0.931276787,0,0,2.094945728,0
0,1,0,1,0,0,1,1.510521979,1,0,4.041295341,0
0,1,1,0,0,0,1,-1.153258493,1,2,4.795790546,1
0,1,1,0,0,0,3,-0.635301179,2,2,3.566005356,0
0,1,0,0,1,0,2,-0.413319473,2,3,2.983153491,1
0,1,0,1,0,0,1,2.546436607,1,4,5.575949103,0
0,1,0,1,0,0,2,0.104637841,0,0,2.442347035,0
0,1,0,0,1,0,2,1.140552469,1,1,3.305053521,1
0,1,0,1,0,0,3,-0.709295081,0,0,2.351375257,0
0,1,0,1,0,0,3,-0.339325571,1,0,2.171906769,0
0,1,1,0,0,0,2,-0.117343865,0,0,2.63905733,1
0,1,0,1,0,0,3,-0.339325571,0,0,2.209647097,1
0,1,0,0,0,0,1,-1.893197513,0,2,4.41713192,1
0,1,1,0,0,0,2,-1.227252395,0,1,3.020424886,1
0,1,0,1,0,0,1,0.326619547,0,0,3.316002536,1
0,0,1,0,0,0,3,-1.819203611,2,1,3.008564586,1
0,1,0,0,0,1,1,1.658509783,0,0,3.449987546,1
0,1,0,1,0,0,2,0.474607351,1,2,3.358637767,0
0,1,0,1,0,0,3,0.474607351,1,0,3.042935465,0
0,0,0,1,0,0,1,0.030643939,0,0,3.358637767,0
0,0,0,1,0,0,1,1.436528077,1,0,4.500966778,1
0,1,0,1,0,0,3,-0.561307277,0,0,2.202764758,0
0,0,0,1,0,0,3,-0.043349963,0,0,2.185579255,1
0,1,0,1,0,0,1,2.620430509,0,0,3.316002536,0
0,1,0,0,1,0,1,-0.191337767,1,0,3.967694203,1
0,1,1,0,0,0,2,1.510521979,0,0,2.442347035,1
1,0,0,1,0,0,3,-0.709295081,0,0,2.1690537,0
0,1,0,1,0,0,1,1.362534175,0,0,3.316002536,1
0,1,0,1,0,0,3,0.326619547,0,0,2.202764758,0
0,1,0,1,0,0,1,1.288540273,0,0,3.676300672,0
0,1,0,1,0,0,2,1.362534175,0,0,2.63905733,0
0,1,0,1,0,0,3,-0.191337767,0,0,2.202764758,0
0,1,0,1,0,0,3,0.622595155,0,0,2.085672091,0
0,1,0,1,0,0,2,-0.709295081,0,0,0,0
0,1,0,1,0,0,1,1.954485391,0,0,3.316002536,0
1,0,0,1,0,0,3,-0.413319473,0,0,2.166192468,0
0,0,1,0,0,0,3,-2.189173121,2,1,3.008564586,1
0,1,0,1,0,0,3,-0.783288983,0,0,2.1102132,0
0,1,0,1,0,0,3,0.622595155,0,0,2.268252414,0
0,1,0,0,1,0,2,0.252625645,1,2,3.358637767,1
0,0,0,0,1,0,2,-0.487313375,0,0,2.694066213,1
0,1,1,0,0,0,3,-0.561307277,0,0,2.383012342,0
0,1,0,1,0,0,1,0.252625645,0,0,3.970291914,0
0,1,0,1,0,0,2,0.326619547,1,0,3.091042453,0
0,1,0,1,0,0,3,-0.043349963,1,0,2.085150216,0
0,1,0,1,0,0,3,-0.561307277,0,0,2.142510233,0
0,1,1,0,0,0,3,-2.041185317,0,1,2.586823744,1
0,1,0,0,0,0,3,-1.523228003,5,2,3.869115504,0
0,1,0,1,0,0,2,0.252625645,0,0,0,0
0,1,0,1,0,0,3,1.510521979,0,0,2.202764758,0
0,1,0,0,1,0,3,2.472442705,0,0,2.35967406,1
0,0,0,1,0,0,1,-0.339325571,1,0,4.522649076,1
0,1,1,0,0,0,3,-0.561307277,3,1,3.275887339,0
0,1,0,0,1,0,1,0.400613449,1,0,4.510859507,1
0,0,0,1,0,0,1,2.102473195,0,0,3.424262655,0
0,1,0,1,0,0,3,0.030643939,0,0,2.202764758,0
0,1,0,0,0,0,3,-1.523228003,1,1,2.827313622,1
0,1,0,1,0,0,3,0.622595155,1,0,3.042935465,0
0,1,0,1,0,0,3,-0.635301179,0,0,2.1102132,0
0,1,0,1,0,0,1,1.880491489,0,0,3.449987546,0
0,0,0,1,0,0,1,3.064393921,0,0,3.922056501,0
0,1,0,1,0,0,3,-0.635301179,0,0,2.202764758,0
0,0,0,1,0,0,3,-0.191337767,0,0,2.738146076,0
0,0,1,0,0,0,1,1.806497587,1,0,4.372818116,1
0,1,0,1,0,0,3,0.104637841,0,0,2.778819272,0
0,1,0,0,1,0,1,-0.339325571,1,2,5.027492411,0
0,1,0,1,0,0,3,-0.413319473,0,0,2.174274335,0
0,1,0,1,0,0,3,-0.931276787,0,0,2.268252414,0
1,0,1,0,0,0,3,-0.635301179,0,0,2.1690537,0
1,0,1,0,0,0,3,-0.265331669,0,0,2.155151801,0
0,1,1,0,0,0,3,0.548601253,0,0,2.35967406,0
0,1,1,0,0,0,1,-1.005270689,0,0,4.471638793,1
0,0,0,1,0,0,1,-0.857282885,1,0,4.699570861,0
0,1,0,0,1,0,2,0.252625645,0,2,3.295836866,1
0,1,0,1,0,0,1,0.400613449,0,0,3.316002536,1
0,1,0,1,0,0,3,-0.117343865,0,0,3.158063685,0
0,1,0,1,0,0,3,-0.265331669,0,0,4.051711902,1
1,0,0,1,0,0,3,-0.043349963,0,0,2.1690537,1
0,1,0,1,0,0,3,0.030643939,0,0,2.202764758,0
0,1,0,1,0,0,1,0.474607351,0,0,3.306428722,1
0,0,0,0,1,0,1,1.806497587,1,0,4.100989105,1
0,1,0,1,0,0,3,-0.413319473,0,0,2.139571924,0
0,1,0,1,0,0,1,1.288540273,0,0,3.555942171,0
0,1,0,0,1,0,2,0.326619547,0,0,2.442347035,1
1,0,0,1,0,0,3,-0.857282885,0,0,3.224857897,0
0,1,0,0,1,0,2,0.474607351,1,0,3.295836866,1
0,1,0,1,0,0,3,0.178631743,0,0,2.185579255,0
0,1,1,0,0,0,1,0.030643939,0,0,4.548599834,1
0,1,0,1,0,0,3,-0.561307277,0,0,2.185579255,0
0,0,0,1,0,0,3,0.252625645,0,0,2.107178297,0
0,0,0,0,1,0,1,1.066558567,0,1,4.077184839,1
0,0,0,1,0,0,3,0.400613449,0,0,2.107688805,0
1,0,0,1,0,0,3,0.770582959,0,0,2.1690537,0
0,1,1,0,0,0,2,1.510521979,0,0,2.442347035,1
0,1,0,1,0,0,1,0.992564665,0,0,5.406181146,0
0,1,0,1,0,0,3,0.696589057,0,0,2.188856328,0
0,1,0,1,0,0,2,-0.487313375,2,1,2.525728644,0
0,1,1,0,0,0,2,-2.041185317,1,1,3.295836866,1
0,0,0,1,0,0,3,0.992564665,0,0,2.107688805,0
0,0,0,1,0,0,3,-0.931276787,1,1,2.107688805,0
0,0,0,0,1,0,3,-0.561307277,0,2,3.150952381,1
0,1,1,0,0,0,3,0.030643939,0,0,2.268252414,0
0,1,1,0,0,0,2,-1.671215807,0,2,3.305053521,1
0,1,0,0,0,1,1,1.140552469,0,0,3.316002536,0
0,0,1,0,0,0,1,0.030643939,0,0,4.67679293,1
0,1,0,1,0,0,3,-0.857282885,0,0,2.740840024,0
0,0,1,0,0,0,1,-0.561307277,0,2,3.921973336,1
0,1,1,0,0,0,1,0.474607351,0,2,4.276666119,1
0,1,1,0,0,0,3,-1.523228003,4,2,3.474292937,0
0,1,1,0,0,0,3,-1.375240199,4,2,3.474292937,0
0,1,0,1,0,0,2,0.178631743,1,0,3.295836866,1
0,0,0,1,0,0,1,1.510521979,1,0,4.67679293,0
0,1,0,1,0,0,1,2.546436607,0,0,3.295836866,0
0,1,0,0,1,0,2,-0.783288983,1,0,3.295836866,1
0,0,0,1,0,0,2,-0.043349963,0,0,2.698841262,1
0,1,0,1,0,0,3,0.252625645,1,1,3.06921505,0
0,1,0,0,0,0,2,-1.597221905,1,1,3.630985476,1
0,0,0,1,0,0,1,-0.931276787,0,2,4.717456364,1
0,1,0,1,0,0,2,-0.191337767,0,0,3.295836866,0
1,0,0,1,0,0,3,0.104637841,0,0,2.17806441,0
0,0,0,1,0,0,3,-0.561307277,0,0,2.107178297,1
0,1,1,0,0,0,3,-0.561307277,0,0,2.171906769,1
0,1,0,1,0,0,1,2.398448803,0,0,3.316002536,0
0,0,0,0,0,1,1,1.362534175,1,0,3.703768067,1
0,0,0,1,0,0,1,-0.931276787,0,0,5.431645614,0
0,1,0,0,1,0,1,0.696589057,1,1,4.390118805,1
0,1,0,0,1,0,3,0.474607351,1,0,2.912350665,1
1,0,0,1,0,0,3,0.400613449,0,0,2.1690537,0
0,1,0,1,0,0,3,0.770582959,0,0,2.185579255,0
0,1,0,1,0,0,2,-0.117343865,0,0,2.674148649,0
0,1,0,1,0,0,3,0.622595155,0,0,2.202764758,0
0,1,1,0,0,0,3,0.178631743,0,0,2.202764758,0
0,1,0,1,0,0,3,-0.413319473,2,0,3.224857897,0
0,1,0,1,0,0,3,-0.783288983,0,0,2.185579255,0
0,1,0,0,1,0,3,-0.043349963,0,4,3.094445746,0
0,0,0,1,0,0,3,0.844576861,0,0,2.107688805,0
0,1,0,1,0,0,3,0.178631743,0,0,2.180891923,1
0,1,0,1,0,0,2,2.398448803,0,0,2.442347035,1
0,1,0,0,1,0,1,1.732503685,2,0,3.960416901,1
0,1,0,1,0,0,1,0.474607351,0,0,3.310086705,1
1,0,1,0,0,0,3,-0.413319473,0,0,2.1690537,1
0,1,0,1,0,0,3,-1.005270689,0,0,2.202764758,0
0,1,0,1,0,0,3,-0.783288983,0,0,2.740840024,0
0,1,1,0,0,0,2,0.326619547,0,0,2.63905733,1
0,1,0,0,1,0,1,0.696589057,1,0,4.041295341,1
0,0,0,0,1,0,3,-0.561307277,1,0,2.738146076,0
0,1,0,1,0,0,3,0.178631743,0,0,2.188856328,1
0,1,1,0,0,0,2,-0.339325571,1,1,3.433987204,1
0,0,0,0,1,0,1,0.696589057,1,1,4.717456364,1
0,1,0,1,0,0,2,1.806497587,0,0,3.295836866,0
0,0,0,1,0,0,1,0.474607351,0,0,3.716616209,0
0,0,0,1,0,0,3,-0.191337767,0,0,2.273413716,0
0,1,1,0,0,0,1,-0.857282885,0,2,4.390118805,1
0,1,0,1,0,0,2,1.288540273,0,0,2.772588722,0
0,0,0,1,0,0,1,2.250460999,1,1,4.384523515,1
0,1,0,1,0,0,3,-0.561307277,0,0,2.202764758,0
0,1,0,1,0,0,3,-1.005270689,0,0,2.202764758,0
0,1,0,1,0,0,3,0.400613449,0,0,2.094945728,0
0,0,0,0,1,0,1,1.658509783,1,0,4.372818116,1
0,1,0,1,0,0,3,1.288540273,0,0,2.1102132,0
1,0,1,0,0,0,3,-0.931276787,0,2,2.1690537,0
0,1,0,1,0,0,2,0.548601253,1,0,3.295836866,0
0,1,0,1,0,0,3,0.474607351,1,1,3.224857897,0
0,1,1,0,0,0,2,0.622595155,0,0,3.526360525,1
0,1,0,1,0,0,3,1.436528077,0,0,0,0
0,0,0,1,0,0,3,-0.857282885,0,0,2.107178297,0
0,0,0,0,0,1,1,1.436528077,1,0,4.059221575,1
0,1,0,0,1,0,2,-0.413319473,2,1,3.33220451,1
0,1,0,1,0,0,3,0.992564665,0,0,2.185579255,0
0,1,0,1,0,0,1,-0.191337767,0,0,3.770459441,0
0,1,0,1,0,0,3,1.066558567,0,0,2.202764758,0
0,0,0,1,0,0,1,0.400613449,0,0,3.316002536,1
0,1,0,1,0,0,3,0.474607351,1,0,2.806386102,0
0,1,0,1,0,0,3,0.030643939,0,0,2.185579255,0
0,1,0,1,0,0,1,-0.191337767,0,0,3.449987546,1
0,0,0,0,1,0,2,-0.561307277,1,2,3.751365871,1
0,1,1,0,0,0,1,0.770582959,0,0,5.039951348,1
0,1,0,0,1,0,3,0.696589057,1,5,3.474292937,0
0,1,0,1,0,0,3,-0.635301179,0,0,2.085672091,0
1,0,1,0,0,0,3,-0.265331669,1,0,2.803360381,1
1,0,0,1,0,0,3,-1.079264591,0,0,2.1690537,0
0,1,0,1,0,0,3,0.400613449,0,0,2.202764758,0
0,1,1,0,0,0,2,-0.413319473,1,2,4.189654742,1
0,1,0,1,0,0,3,0.326619547,1,1,2.734367509,0
0,1,0,0,1,0,3,-0.265331669,1,0,2.839078464,0
0,1,1,0,0,0,2,-1.893197513,2,1,3.688879454,1
0,1,0,1,0,0,2,-0.265331669,0,0,2.442347035,0
0,0,0,1,0,0,3,-0.191337767,1,0,2.737880811,0
0,1,0,1,0,0,1,0.918570763,1,0,3.980694225,1
0,0,0,1,0,0,3,-0.709295081,1,1,2.817902613,1
0,1,0,1,0,0,3,-0.635301179,0,0,2.180891923,0
0,1,0,1,0,0,3,-0.635301179,0,0,2.839078464,0
0,1,0,1,0,0,1,2.324454901,0,0,3.506181827,0
1,0,0,0,0,1,2,2.028479293,0,0,2.591516385,0
0,1,1,0,0,0,1,-0.635301179,0,0,4.368919865,1
0,1,0,1,0,0,3,-0.265331669,0,0,2.185579255,0
1,0,0,1,0,0,3,0.696589057,0,0,2.167143305,0
0,1,0,1,0,0,1,3.730339039,0,0,3.433987204,1
0,1,0,1,0,0,3,1.584515881,0,0,2.086193695,0
0,0,0,0,0,1,1,0.178631743,0,0,3.449987546,1
0,1,0,1,0,0,1,0.474607351,0,0,0,0
0,1,1,0,0,0,3,-1.523228003,3,2,3.363841595,0
0,1,1,0,0,0,2,-0.117343865,0,0,2.63905733,1
0,1,0,1,0,0,3,0.178631743,0,0,2.188856328,0
0,1,0,1,0,0,2,0.104637841,1,1,3.305053521,0
0,1,0,0,1,0,3,0.844576861,0,5,3.70592092,0
0,1,0,1,0,0,3,-0.561307277,1,0,2.839078464,0
0,1,0,1,0,0,3,-0.709295081,0,0,2.180891923,0
0,0,1,0,0,0,1,-0.413319473,0,0,4.252771799,1
0,1,1,0,0,0,3,-2.041185317,3,2,3.363841595,0
0,1,0,1,0,0,3,0.400613449,0,0,4.051711902,1
0,0,1,0,0,0,3,-2.189173121,2,1,3.008564586,1
0,0,0,1,0,0,1,1.362534175,1,0,4.353230991,1
0,1,0,1,0,0,3,-0.783288983,0,0,2.185579255,0
0,0,0,0,0,1,1,1.954485391,0,0,3.597312261,1
0,1,0,1,0,0,3,-0.635301179,0,0,2.145931283,0
0,1,1,0,0,0,3,-0.487313375,0,0,2.145931283,1
0,1,0,1,0,0,3,0.622595155,0,0,2.185579255,0
0,1,1,0,0,0,2,-0.857282885,0,1,3.17805383,1
0,1,0,1,0,0,3,-0.635301179,0,0,2.244245982,0
1,0,1,0,0,0,3,0.474607351,0,0,2.17806441,1
1,0,1,0,0,0,3,-0.857282885,0,0,2.047692843,0
0,1,0,1,0,0,2,-0.413319473,2,0,4.310799125,0
0,1,0,1,0,0,3,-0.487313375,0,0,2.185579255,0
1,0,0,0,1,0,3,0.178631743,1,1,2.803360381,0
0,1,0,1,0,0,2,-0.487313375,0,0,2.63905733,0
0,0,0,1,0,0,1,2.102473195,0,2,4.738607824,0
0,1,0,0,0,1,1,1.510521979,2,0,4.902678819,1
0,0,0,1,0,0,3,0.770582959,0,0,2.107178297,0
0,1,0,1,0,0,1,1.288540273,0,0,3.280441181,0
0,1,0,1,0,0,3,0.474607351,0,0,2.139571924,0
0,1,0,1,0,0,3,-0.709295081,1,0,2.188856328,1
0,1,0,1,0,0,2,0.178631743,2,0,4.310799125,0
0,1,0,1,0,0,2,-0.339325571,0,0,2.63905733,0
0,1,0,1,0,0,3,-0.783288983,0,0,2.171906769,0
0,1,0,1,0,0,3,0.992564665,0,0,2.202764758,0
0,1,0,0,1,0,1,0.474607351,1,0,3.970291914,1
0,1,0,0,1,0,2,0.770582959,1,1,3.688879454,1
0,1,0,1,0,0,1,0.104637841,1,0,3.970291914,0
0,1,0,1,0,0,2,2.990400019,0,0,2.442347035,0
0,1,0,1,0,0,2,0.104637841,0,0,2.63905733,1
0,1,0,1,0,0,2,0.918570763,0,0,0,0
0,1,0,1,0,0,3,-0.857282885,0,0,2.171906769,0
0,1,0,1,0,0,3,-0.413319473,0,0,2.202764758,0
0,1,1,0,0,0,3,-0.857282885,0,0,2.38339981,1
0,1,0,0,1,0,3,0.992564665,1,6,3.869115504,0
0,0,0,1,0,0,1,0.474607351,0,1,6.240917355,1
1,0,1,0,0,0,3,-0.265331669,0,0,2.212386825,0
0,0,0,1,0,0,1,-0.191337767,0,0,4.353230991,1
0,1,0,1,0,0,3,-0.709295081,0,0,2.324835702,0
0,1,0,1,0,0,3,-1.153258493,5,2,3.869115504,0
0,1,0,1,0,0,2,2.250460999,1,1,3.688879454,0
0,0,0,1,0,0,2,-0.339325571,1,2,3.751365871,0
0,1,0,1,0,0,3,-1.153258493,4,1,3.70592092,0
0,1,0,1,0,0,3,-0.783288983,0,0,2.413303231,0
0,1,0,1,0,0,3,-0.857282885,0,0,2.174274335,0
0,1,1,0,0,0,1,-1.079264591,0,1,5.35817699,1
0,1,0,1,0,0,1,0.104637841,1,0,4.060443011,1
0,0,1,0,0,0,3,-1.893197513,0,1,2.668387257,1
0,1,0,1,0,0,3,-0.561307277,0,0,4.051711902,1
0,0,0,1,0,0,3,-0.339325571,0,0,2.107178297,0
0,1,0,0,0,1,1,2.250460999,0,0,3.316002536,0
0,1,0,1,0,0,2,1.658509783,0,0,2.674148649,0
0,1,0,1,0,0,3,1.066558567,0,0,2.202764758,0
1,0,1,0,0,0,3,0.030643939,0,0,2.167143305,1
0,0,0,1,0,0,1,1.436528077,1,1,4.717456364,0
0,1,0,1,0,0,3,0.918570763,0,0,2.157559321,0
0,0,0,0,1,0,1,-0.857282885,1,0,5.431645614,1
0,1,0,1,0,0,1,0.400613449,0,0,3.306428722,1
0,0,1,0,0,0,3,-0.857282885,0,1,2.737880811,0
1,0,0,1,0,0,3,-0.339325571,0,0,2.168104679,0
0,1,0,1,0,0,3,-0.265331669,1,0,2.180891923,0
0,1,0,1,0,0,2,0.696589057,0,0,3.295836866,0
0,1,0,0,1,0,2,1.140552469,0,0,2.674148649,1
0,1,0,1,0,0,1,0.918570763,0,0,3.306428722,1
0,1,1,0,0,0,1,-0.561307277,0,0,5.027492411,1
0,0,0,0,0,0,3,0.104637841,1,1,2.787834414,1
0,0,1,0,0,0,1,-0.413319473,0,0,3.922056501,1
0,1,0,1,0,0,1,-0.339325571,0,0,3.316002536,0
0,1,0,1,0,0,1,1.362534175,1,0,3.970291914,1
0,1,0,1,0,0,3,-0.043349963,0,0,2.349783515,0
0,1,0,1,0,0,2,1.658509783,0,0,2.63905733,0
0,1,0,1,0,0,3,-0.783288983,0,0,2.157559321,0
0,0,1,0,0,0,1,0.622595155,0,0,5.431645614,1
0,1,1,0,0,0,2,-0.191337767,0,0,2.442347035,1
1,0,0,1,0,0,3,-0.783288983,0,0,2.803360381,0
0,1,0,1,0,0,3,0.252625645,0,0,2.171906769,0
0,1,1,0,0,0,2,-1.745209709,0,1,3.526360525,1
0,1,0,1,0,0,3,-0.931276787,1,0,2.086193695,0
0,1,0,1,0,0,2,0.326619547,0,0,2.63905733,0
0,1,0,1,0,0,2,1.510521979,0,0,2.63905733,0
0,1,0,1,0,0,1,-0.191337767,1,0,3.990834186,1
0,1,0,1,0,0,3,-0.709295081,0,0,2.268252414,0
0,1,0,0,1,0,2,0.030643939,3,0,3.091042453,1
1,0,1,0,0,0,3,0.548601253,0,0,2.167624108,1
0,1,0,1,0,0,2,-0.339325571,1,0,3.295836866,0
0,1,1,0,0,0,3,-0.339325571,1,0,2.188856328,0
0,1,1,0,0,0,1,-0.043349963,0,0,5.35817699,1
0,0,0,1,0,0,3,-1.375240199,0,0,2.985050425,0
0,1,0,1,0,0,2,-0.339325571,0,0,0,0
0,1,0,1,0,0,2,-0.487313375,0,0,2.63905733,0
0,1,0,1,0,0,2,-0.487313375,0,0,2.63905733,0
0,1,0,1,0,0,3,-0.117343865,0,0,2.839078464,0
0,1,0,0,1,0,3,1.362534175,1,3,3.566005356,0
0,0,0,1,0,0,1,0.400613449,0,0,6.240917355,1
0,1,0,1,0,0,3,0.770582959,0,0,2.185579255,0
0,1,0,1,0,0,3,-0.191337767,0,0,2.185579255,0
0,1,0,1,0,0,1,0.400613449,0,0,3.433987204,1
0,1,0,1,0,0,1,0.474607351,1,0,4.380149875,0
0,0,1,0,0,0,1,-0.635301179,2,2,5.573578872,1
0,1,0,1,0,0,3,-0.413319473,1,0,2.839078464,0
0,1,0,1,0,0,3,0.104637841,0,0,2.188856328,1
0,1,0,0,0,1,1,2.990400019,1,1,4.276666119,0
0,1,0,1,0,0,3,-1.005270689,1,1,3.056356895,0
0,1,1,0,0,0,2,0.030643939,0,0,2.63905733,1
0,1,0,1,0,0,1,-0.783288983,1,0,3.990834186,0
1,0,0,1,0,0,3,0.104637841,0,0,2.1690537,0
0,1,1,0,0,0,2,-1.893197513,1,1,3.17805383,1
0,1,0,0,0,0,3,-1.745209709,0,1,2.600836117,1
0,1,0,1,0,0,3,0.252625645,0,0,2.351375257,0
0,1,0,1,0,0,3,-0.487313375,0,0,2.185579255,0
0,1,0,0,1,0,2,1.362534175,1,2,4.189654742,1
0,1,0,0,0,0,2,-2.189173121,1,1,2.740840024,1
0,1,0,1,0,0,3,-0.117343865,0,0,2.174274335,0
0,1,0,1,0,0,2,-0.857282885,0,0,2.525728644,0
0,1,0,1,0,0,3,0.326619547,0,0,2.202764758,0
0,1,0,0,0,1,1,0.252625645,0,0,4.471638793,1
0,1,0,1,0,0,3,0.696589057,0,0,2.740840024,0
0,1,0,1,0,0,3,0.844576861,0,0,2.094945728,0
0,0,0,1,0,0,3,-0.709295081,0,0,2.107688805,1
0,1,0,0,1,0,1,0.474607351,1,2,4.795790546,1
0,1,0,1,0,0,3,-1.005270689,0,0,2.171906769,0
0,1,0,0,1,0,1,1.584515881,1,0,4.368919865,1
0,0,0,0,0,1,1,0.770582959,0,0,3.703768067,0
1,0,1,0,0,0,3,0.030643939,0,0,2.1690537,0
1,0,0,1,0,0,3,0.030643939,1,0,3.224857897,0
0,1,0,1,0,0,3,0.178631743,0,0,2.236712349,0
0,1,0,1,0,0,3,-0.413319473,0,0,2.351375257,0
0,1,0,1,0,0,3,1.362534175,0,0,2.180891923,0
0,1,0,0,1,0,2,2.028479293,0,0,2.442347035,0
0,0,0,1,0,0,3,0.992564665,0,0,2.107178297,0
0,1,0,0,1,0,2,1.806497587,1,3,3.17805383,1
0,1,0,1,0,0,3,-0.857282885,0,0,2.1690537,0
1,0,0,1,0,0,3,0.178631743,0,0,2.1690537,0
0,1,1,0,0,0,3,-1.819203611,0,0,2.600836117,1
1,0,0,1,0,0,3,-0.413319473,0,0,2.167624108,0
0,1,0,0,1,0,1,0.992564665,0,1,5.35817699,1
0,0,1,0,0,0,3,-1.227252395,0,0,2.107688805,1
0,1,0,0,1,0,1,-0.931276787,1,0,4.060443011,1
0,1,0,1,0,0,1,-0.043349963,0,0,3.433987204,0
0,1,0,1,0,0,3,-0.783288983,1,2,3.196630216,0
0,1,0,1,0,0,3,-0.339325571,0,0,2.085672091,0
0,1,0,1,0,0,3,-0.339325571,0,0,2.1102132,0
0,1,1,0,0,0,3,-0.857282885,0,0,2.139571924,1
1,0,0,0,0,0,3,-1.597221905,4,1,3.405355392,0
0,1,0,0,0,0,3,-2.115179219,1,2,3.071535237,1
0,0,0,1,0,0,1,1.214546371,0,0,4.384523515,0
1,0,0,1,0,0,3,-0.931276787,0,0,2.1690537,0
0,1,0,1,0,0,2,-1.005270689,0,0,3.295836866,0
0,1,1,0,0,0,3,-0.561307277,8,2,4.256321678,0
0,0,0,1,0,0,1,-0.561307277,0,0,3.45618418,0
0,1,0,1,0,0,3,-0.339325571,0,0,2.185579255,0
0,1,0,1,0,0,2,0.696589057,0,0,2.63905733,0
0,1,0,0,0,1,1,1.436528077,0,0,3.2932112,1
0,1,0,0,1,0,3,0.104637841,0,0,2.270402752,1
0,0,0,1,0,0,3,0.030643939,0,0,2.107688805,0
0,1,0,0,1,0,3,0.030643939,1,1,3.224857897,0
0,1,0,1,0,0,2,0.326619547,0,0,2.63905733,0
0,1,0,0,1,0,2,0.104637841,1,1,3.305053521,1
0,1,0,0,0,0,1,-1.375240199,1,2,4.795790546,1
0,0,0,0,0,0,3,-2.189173121,0,1,2.25304815,1
0,1,0,1,0,0,3,-0.191337767,0,0,2.076311649,1
0,1,0,1,0,0,3,0.104637841,0,0,2.171906769,0
0,1,0,1,0,0,1,0.696589057,0,0,0,0
0,1,1,0,0,0,3,-0.857282885,0,0,2.171906769,0
0,1,0,1,0,0,2,0.696589057,0,0,2.63905733,0
0,1,0,0,1,0,1,0.252625645,1,0,3.990834186,1
0,1,0,1,0,0,3,-0.265331669,0,0,2.184645795,0
0,1,0,1,0,0,3,0.696589057,0,0,3.224857897,0
0,1,0,1,0,0,2,0.400613449,0,0,2.442347035,0
0,1,1,0,0,0,3,-1.745209709,4,2,3.474292937,0
0,1,0,1,0,0,3,0.030643939,0,0,2.202764758,0
0,1,0,1,0,0,1,0.844576861,0,0,0,0
0,1,1,0,0,0,3,-0.487313375,0,0,2.188856328,0
0,0,0,1,0,0,2,0.104637841,1,1,3.63769668,0
0,1,0,1,0,0,3,0.992564665,0,0,2.008214032,0
0,1,0,0,0,0,3,-1.449234101,3,2,3.363841595,0
0,1,0,0,1,0,1,1.658509783,1,1,4.548599834,1
0,1,0,1,0,0,3,-0.191337767,0,0,2.268252414,1
0,1,0,0,0,1,1,0.622595155,0,0,0,0
0,1,0,0,1,0,3,-0.191337767,0,1,2.600836117,1
0,1,0,0,0,0,3,-2.041185317,4,1,3.70592092,0
1,0,0,1,0,0,3,0.548601253,0,0,2.073171929,0
0,1,0,1,0,0,3,-0.265331669,0,0,4.051711902,0
0,0,0,0,0,0,2,-2.115179219,0,2,3.63769668,1
1,0,0,1,0,0,3,0.104637841,0,0,2.1690537,1
0,1,0,0,1,0,1,2.398448803,0,0,4.394449155,1
0,0,0,0,1,0,3,-1.079264591,1,0,2.737880811,1
0,1,0,0,0,0,2,-2.189173121,1,1,2.983153491,1
0,0,0,1,0,0,3,0.326619547,0,0,2.107688805,0
0,1,0,1,0,0,3,-0.487313375,0,0,2.180891923,0
0,1,0,1,0,0,3,-0.857282885,0,0,2.2300144,0
0,0,1,0,0,0,1,0.696589057,1,1,4.432699549,1
0,1,0,1,0,0,3,-0.635301179,0,0,2.268252414,0
0,1,0,1,0,0,3,0.696589057,0,0,2.202764758,0
0,1,0,1,0,0,3,0.178631743,0,0,4.051711902,1
0,0,0,1,0,0,1,-0.117343865,0,0,3.424262655,1
0,1,0,1,0,0,3,-0.709295081,0,0,2.188856328,0
0,1,0,1,0,0,2,-1.005270689,0,0,2.442347035,0
0,0,1,0,0,0,1,0.030643939,0,0,3.465735903,1
0,0,0,1,0,0,3,0.326619547,0,0,2.006534771,0
0,1,0,1,0,0,3,-0.931276787,0,0,2.268252414,0
0,1,0,1,0,0,3,0.918570763,0,0,2.145931283,0
0,1,0,1,0,0,3,0.918570763,8,2,4.256321678,0
0,0,0,1,0,0,3,0.400613449,0,0,2.185579255,0
0,1,0,0,0,1,2,-0.117343865,0,1,3.526360525,0
0,0,0,0,1,0,1,-0.931276787,1,0,4.500966778,1
0,1,0,0,0,0,3,-1.893197513,4,2,3.474292937,0
0,1,0,1,0,0,3,3.286375627,0,0,2.171906769,0
0,0,1,0,0,0,3,-1.523228003,1,1,2.787834414,0
0,1,1,0,0,0,1,-1.005270689,0,1,3.698829785,1
0,1,0,0,1,0,2,1.066558567,1,0,3.295836866,0
0,1,0,0,1,0,3,-0.857282885,0,1,2.33698652,1
